,case_id,submitter_id,MKI67_tpm_unst,ERBB2_tpm_unst,ESR1_tpm_unst,PGR_tpm_unst
441,1557183c-aedd-4df6-b98a-3654667f7b69,TCGA-A8-A09I,73.2754,3349.6389,89.409,0.2506
442,e17c565c-9857-4df3-a352-903b53093c85,TCGA-AO-A0JI,34.4827,196.66,310.8175,1.786
443,03da7a65-fa2f-42cb-a709-5fe8736f21d3,TCGA-D8-A146,15.7049,90.827,379.7265,78.1499
444,e6f527a2-38eb-457e-bb39-3c5b9c0bcbec,TCGA-EW-A2FW,49.3168,162.8642,314.5176,7.5903
445,853456d8-2367-404e-abc9-020fe8bbd209,TCGA-A8-A07E,78.8717,76.2228,231.7779,4.0443
446,f39edd06-1016-4e8e-a42e-12f7e699ddc5,TCGA-A8-A091,24.6648,159.3091,284.6828,0.5336
447,6f959c92-b79f-4f84-9ee5-d07d3212d52d,TCGA-A8-A09K,23.0307,136.4158,547.3761,4.0569
448,c1442467-d618-435f-8792-b1a18f696f1a,TCGA-AO-A0J5,30.9549,129.0022,136.7167,0.7446
449,b3354b72-2637-4edc-9a95-e55801d3ac13,TCGA-C8-A1HO,34.3651,33.3886,164.1152,3.4967
450,444374f8-9282-439c-af00-0f828edcbff3,TCGA-C8-A1HI,6.9849,171.6193,87.3801,10.2072
451,70fc011c-0f22-4026-9d72-87351126203a,TCGA-AR-A2LL,13.1343,315.4452,552.5255,136.1821
452,3afa1e93-1df8-4e4c-aaa4-557463f4bb77,TCGA-A7-A0DA,32.4539,83.2342,0.5582,0.4497
453,b379bfb8-284e-4300-8325-85cfd6809cb8,TCGA-BH-A0BD,69.9822,87.5249,74.3126,322.634
454,1502c7d7-1535-4e56-9f34-30623acd50d5,TCGA-B6-A1KC,16.9208,58.2422,120.8171,0.2804
455,566792ae-f853-4a47-856d-f02cdcfcb18a,TCGA-A8-A07I,50.4423,2223.9477,216.9324,0.7107
456,389e5b18-8f89-41a9-9fa5-efd4172836e2,TCGA-PL-A8LV,26.4962,36.1842,0.7832,0.2624
457,5fd37868-4762-4109-9dcf-6fdbab5b645d,TCGA-GM-A2DO,21.5068,58.1495,34.1241,18.2915
458,dbcad60f-86c7-41e3-b0ae-baa39c9f83dd,TCGA-C8-A274,35.7065,143.7889,356.7036,1.2867
459,7875018b-91dc-4ab1-83b0-ee3883e2816e,TCGA-BH-A0C0,47.6943,173.9758,159.7803,8.646
460,67c5f371-3fa9-47c5-8b15-c2dd9acc8519,TCGA-AC-A2QH,18.368,4.121,0.2452,0.0132
461,791c5768-f0f5-4ab6-86eb-998e5c4b49e3,TCGA-E2-A1L7,5.158,130.2072,42.903,78.2627
462,e3c336f5-c32f-4c5d-81fb-e2408ae145b2,TCGA-AR-A0U0,26.1781,77.2822,0.7533,0.3231
463,8cf8b620-7ab6-4b6e-84bc-ff5a83f381fa,TCGA-A8-A07G,11.2467,220.5442,351.8795,16.563
464,84b7ccf2-8ab3-4b21-96de-800d231bc072,TCGA-BH-A28O,2.8647,136.0357,21.1437,6.5221
465,75113445-d2d6-44a0-866c-c9175e6d214b,TCGA-A2-A0D4,24.162,163.0766,120.9346,2.7944
466,d5f2b85a-94a9-4168-bbe8-149ec71342b0,TCGA-AC-A62V,16.881,89.407,94.0823,0.4182
467,332148f5-f070-4c20-8eb1-4d8c0673aa52,TCGA-D8-A1XU,8.1212,65.988,312.1886,13.9796
468,0491063c-14a7-4104-8002-1459126332f3,TCGA-B6-A0IK,26.6399,136.4098,20.7641,4.7794
469,636b0a90-c8c2-4ad6-a77d-6cd428a826d1,TCGA-E9-A247,12.1894,135.7726,514.0477,113.6682
470,39de7761-e762-4811-b95c-8216b79ae06b,TCGA-AN-A0XW,29.6833,80.6291,52.9543,20.833
471,b7a4df9a-4e25-4550-9c10-338ca1921c2f,TCGA-E9-A1R4,37.6996,100.4067,146.2336,46.4335
472,d2219a3f-4c55-4dee-9b08-c6f330dd1acf,TCGA-AO-A1KQ,22.5191,79.3437,177.2552,38.4492
473,b9c6c069-2a2b-4cc7-a398-dc45c132d979,TCGA-AC-A8OP,17.5613,203.8501,273.1677,1.117
474,1c40b84e-a0e3-429f-a48c-21566cf881c0,TCGA-D8-A143,118.4007,63.6103,0.2444,0.1644
475,9ddc3e7b-8b54-4a83-8335-8053940f56c1,TCGA-BH-A18L,2.0432,81.4352,99.4484,40.2865
476,42378dbc-a123-4cf9-8502-165e89fda271,TCGA-EW-A6SD,28.1235,1793.872,0.455,0.1732
477,b4e4fea2-b802-4a86-923e-3fcbd3c708fe,TCGA-BH-A0B1,12.887,102.7744,266.7633,136.4597
478,a947a945-4721-45cc-bc45-13b8ea41c10e,TCGA-A7-A4SB,12.2751,207.4015,71.1314,6.1052
479,28e9048a-e540-42de-a1f4-4ef894fccc4c,TCGA-AR-A24Q,58.4579,69.6232,3.4556,1.2887
480,87b85935-a058-44ad-8fb6-8511130eaffe,TCGA-D8-A1XV,7.6518,23.5549,383.0499,75.5713
481,3558dec7-eae3-4a41-a217-266c6a4535fb,TCGA-E2-A1LI,36.6564,76.9716,1.2361,0.1021
482,70f34c5c-3671-44c8-9469-99f9786efec1,TCGA-D8-A1XR,39.5123,107.9663,176.041,132.4058
483,ad01259b-d858-40bc-a6ba-0bb06e996afb,TCGA-A2-A0SV,21.8286,110.2184,28.9601,9.121
484,8631969d-4ac6-4fe1-9db3-d47db604494a,TCGA-E9-A1R2,13.5588,254.8458,156.6894,0.5402
485,281f70c5-876f-44b3-84fb-f2302f85e74c,TCGA-A8-A06Q,23.6557,89.5018,104.0002,41.3633
486,5cbf0aea-ebb4-4005-bdd5-14ef2dc6826c,TCGA-A2-A0YM,156.468,88.0419,0.7866,0.1965
487,9435447e-d65f-408b-863b-6576b1d652dd,TCGA-AO-A03N,,,,
488,8360cec6-daf6-41c9-9a4f-7fc03c958dcc,TCGA-OL-A5RY,15.0569,1875.9017,2.9288,1.1747
489,3f56d67f-5a9c-4353-9408-e7f60eb6477b,TCGA-LL-A442,16.9683,191.5282,516.1768,103.2275
490,0b23b5fe-6c7e-4297-bc55-f93fcb830ac4,TCGA-D8-A27R,29.8851,144.5544,81.317,6.4946
491,56033839-35d5-4d72-8b8c-400cb345263d,TCGA-E9-A22G,119.1155,47.1888,1.45,0.0684
492,0d146997-cfdc-4587-888c-e876fc455c80,TCGA-A2-A4RW,11.8818,209.7745,77.2174,45.3312
493,7317e605-93ba-49a9-8743-20613b02767a,TCGA-E2-A1LE,21.9627,2575.7936,1.042,0.3315
494,6e7d5ec6-a469-467c-b748-237353c23416,TCGA-3C-AAAU,39.646,138.6207,52.6338,30.7665
495,34126cd5-cc38-4198-8582-c14fb5db7acb,TCGA-OL-A6VQ,11.105,187.5554,81.922,76.295
496,7588a286-6935-424a-bc5f-92e24c83eb37,TCGA-B6-A0WV,85.3007,89.8994,571.13,28.0985
497,0bf6e772-1aa1-4f54-9a50-c1414e2f22f3,TCGA-AR-A2LM,8.2899,249.9225,115.1677,202.3561
498,f7ab565c-83b5-4988-b9be-8a46f65dca8c,TCGA-D8-A1JJ,69.9477,52.0468,217.9083,3.0147
499,670f5022-5066-48f1-8472-5670129a1e0f,TCGA-A2-A0EP,12.9122,35.5273,29.5698,0.6542
500,bc0bc70f-c6cf-4dbc-9dc3-8b7bc5f381a4,TCGA-E2-A1IG,20.4384,161.3531,120.8475,7.6977
501,d2694b09-7844-4496-865c-5d3d8cd03330,TCGA-D8-A1XB,24.2786,136.3234,269.8172,270.2347
502,6af6d256-a753-46d2-b611-e4094ff265aa,TCGA-LL-A9Q3,5.2877,173.6657,133.4875,0.2687
503,3c8b5af9-c34d-43c2-b8c9-39ea11e44fa6,TCGA-BH-A1FD,0.6203,51.5291,48.7232,13.2477
504,01f50abf-fc15-446e-9d07-edeecc545a32,TCGA-E2-A155,63.0875,283.1938,371.0876,1.266
505,a20fa2c4-a502-47e3-bfaa-2ec4cce3a859,TCGA-A8-A07S,38.868,146.3923,333.9531,10.5487
506,f1692f4b-ce1b-4fc5-ac55-1022ecae0d1e,TCGA-C8-A134,74.3526,55.2965,1.1009,0.4384
507,e666081b-caaf-4e8b-9446-807be71201a5,TCGA-BH-A0HA,4.4501,96.7096,26.6536,26.4982
508,8e54232d-d8bb-4612-8b0e-4feb076a60f9,TCGA-A2-A0CO,4.5982,182.8283,82.7318,10.5646
509,9e894662-b718-40f8-8899-b5e036cfbd76,TCGA-AN-A0AK,68.0063,216.1818,202.2959,0.3355
510,4e6edfe6-adcb-4c12-8ff4-38a79f5887e8,TCGA-B6-A0X5,,,,
511,2b22db1d-54a1-4b9e-a86e-a174cf51d95c,TCGA-BH-A0BS,2.1114,131.9059,79.9477,8.5227
512,e3fcbf94-d3ef-4a37-aa45-5297f96af9eb,TCGA-AR-A2LE,12.0584,120.3827,218.3878,41.6586
513,972447aa-4332-47e7-bddd-2eb699dbb664,TCGA-AR-A0TS,95.4202,174.9028,1.2237,0.6065
514,9e3de467-fb0d-4021-89f8-b34968a7c7bc,TCGA-AR-A24T,8.5199,139.6724,136.2479,235.3822
515,06ef6e83-5583-45b9-a0bd-edea68943083,TCGA-E2-A572,2.5814,107.038,33.1106,1.6969
516,76099beb-0abe-4b56-8b4e-e4485e0402e6,TCGA-PE-A5DC,32.5529,121.2301,74.0648,15.0114
517,5f90d955-bbb0-4b44-a5ac-ba6fda9ca0fb,TCGA-A8-A06P,9.0744,114.543,85.5743,133.2085
518,32861b48-83f5-43a3-bb54-45215ad2c5d6,TCGA-BH-A28Q,9.0009,222.8023,146.4105,105.3065
519,4d0fec97-e024-4608-a0cc-426a3decc7b1,TCGA-AR-A252,21.2539,23.3646,92.9589,32.6709
520,27ba717a-5cd8-440a-9345-4ae086f6efca,TCGA-BH-A0DI,13.8634,158.7785,50.8195,8.2464
521,33b7bf50-53f4-4839-aa83-9665f85671d8,TCGA-E2-A15R,,,,
522,af577366-0258-49e7-b6af-e70056c081a4,TCGA-E9-A1NA,30.58,80.587,152.1644,0.9162
523,752f4773-5a12-4485-a1f6-896e148ddf4d,TCGA-D8-A1JP,11.6739,85.657,403.5392,2.5272
524,3fc3755d-a3f8-4e2c-813f-ff124f2a75c1,TCGA-A2-A259,10.6654,73.9104,319.5788,104.6702
525,0adf59c6-581a-475d-a2f4-40aa40060b5b,TCGA-A8-A09T,20.4283,132.4926,185.2062,249.2908
526,71fc8941-4cfb-47ea-a533-873d38f8c95c,TCGA-E2-A1IO,19.1998,193.2195,90.2917,35.1936
527,0dc337fa-da8b-42c4-b9a7-fb76d81c161f,TCGA-A1-A0SN,50.7312,3043.3022,199.562,19.7109
528,0dd8dbc1-c48b-4e7c-b401-57101f724967,TCGA-S3-AA11,16.913,157.4286,317.7397,28.832
529,da9c10ea-c13f-4d88-8b94-a0cbc106d036,TCGA-BH-A0W5,15.0529,89.8606,183.3963,90.2799
530,19015644-9c17-4ae7-a656-0fe8623c04ae,TCGA-AQ-A7U7,10.6752,73.1795,49.5944,90.556
531,c6086936-7544-4da0-8c0c-114166848483,TCGA-AN-A0FD,21.78,60.8908,265.8108,3.6496
532,2b19a6b4-7a17-4452-b4aa-6fc18adc0c3c,TCGA-D8-A1XL,24.4688,251.5384,22.3083,13.8571
533,1dafdd64-527d-4d46-bbdf-7a97774f881b,TCGA-B6-A1KI,4.1271,173.6042,323.4121,15.1238
534,1402082d-25c9-4148-8a1e-f58450b706bb,TCGA-B6-A0IP,15.3055,183.0255,336.0829,36.6323
535,0045349c-69d9-4306-a403-c9c1fa836644,TCGA-A1-A0SB,24.5183,134.9152,13.4726,0.1303
536,39cda4c9-e1c8-44c2-bab7-f5849c12f879,TCGA-AC-A2FG,5.4668,174.0245,358.0483,6.3856
537,4cf0f639-7940-48b6-8ea1-2a3494097cdb,TCGA-A2-A0CR,6.8853,52.0948,22.1052,18.0971
538,aa30ac3d-4216-45dd-a314-1ae192fafcb2,TCGA-AR-A24M,24.705,151.4427,245.3968,116.694
539,1111fb30-46ce-4722-98da-ec9ba2323d90,TCGA-AO-A03O,70.8896,124.1483,256.1449,27.3945
540,22b35927-1c3f-4f98-ba42-deafc56b677a,TCGA-BH-A0EI,24.7202,136.4703,109.9471,3.7582
541,5a4b7098-1f6a-49e9-b364-29d6d34f5bd5,TCGA-B6-A0IM,53.4416,200.541,379.278,3.7845
542,d8d7a6c2-6427-4f47-968c-6c3affba4617,TCGA-A8-A08B,46.9973,1679.3337,57.6665,2.6619
543,427d0648-3f77-4ffc-b52c-89855426d647,TCGA-3C-AALJ,11.604,162.6673,88.2145,5.3124
544,b094e8b2-8ece-4b36-8025-18073a8b873c,TCGA-AO-A124,77.6772,146.2176,0.163,0.0616
545,c2aeee6c-ba10-4cf9-b560-c739580f7bf3,TCGA-BH-A0BM,1.3695,75.7513,60.2753,2.6132
546,3ca67cd0-81da-4f68-a9fa-f1a8c013c28d,TCGA-AC-A2FF,18.2196,119.7307,19.0296,26.0773
547,7e9c8d3c-790c-46ad-8f31-b557b7c26f69,TCGA-E9-A6HE,15.0185,168.7171,93.2506,30.6461
548,0cf0d67c-2f7f-42a6-94f3-407d0ec46c88,TCGA-AC-A4ZE,20.21,190.8106,305.8886,51.3739
549,66af34ea-f471-4092-aff6-9ac9a5b75b11,TCGA-BH-A0B0,12.8327,63.9477,77.5133,2.5409
550,0a229f95-0ea1-4d63-953e-74f5ec2f3028,TCGA-AO-A0JD,43.562,84.7759,158.6062,23.8721
551,7f2a63e6-64d5-4be1-9814-e8416fc9e688,TCGA-D8-A1JG,57.0617,307.2743,1.1165,7.0973
552,2ab1b35b-9e56-475c-ac9b-15ed0a422683,TCGA-OL-A66K,6.4818,259.9732,152.6967,271.2318
553,d6f7afc0-1558-43ad-acb1-2b5311ed2264,TCGA-GM-A2DF,26.8523,21.3889,0.28,0.0587
554,4aacbc42-5ac5-4339-b9fa-c6e812084837,TCGA-E9-A22A,39.8148,32.0277,33.6485,1.3289
555,eadf8482-e60e-4307-adb7-d5c3b9fa6cae,TCGA-A2-A25B,52.3636,55.6985,50.2452,4.6847
556,8da3d6cf-381b-4d1b-93fa-41fd9d2b2e66,TCGA-AR-A0TW,11.3585,124.587,50.0646,6.8031
557,016caf42-4e19-4444-ab5d-6cf1e76c4afa,TCGA-AO-A128,85.3226,104.7198,9.2331,0.1601
558,151f3677-6854-4265-9126-d92c646c67ae,TCGA-B6-A0RM,21.1067,53.1643,547.5388,75.6614
559,37242f5a-25ae-4b1f-9ce6-09ce1dc92539,TCGA-E2-A15L,42.4825,157.6924,221.0425,55.6727
560,4a032bad-e726-48f2-8f39-e3acc109cc91,TCGA-BH-A0BZ,1.3558,69.749,63.1428,30.8664
561,4aa68586-6331-4795-b40c-859386640df6,TCGA-BH-A1FE,9.1784,25.1294,3.6889,21.5874
562,8240c4ae-f878-4882-aa07-7857c7ac52cf,TCGA-AN-A0FZ,,,,
563,34d5a193-85e5-4399-8a9b-e92858eafdfe,TCGA-A8-A0A2,11.9007,126.1578,323.2708,65.0854
564,57af5c72-0d60-4a6b-b1b4-ec6dab90f80f,TCGA-A7-A6VV,56.1101,96.0833,0.6659,0.5938
565,29df128d-ace2-40cf-88ee-3f6f2170f159,TCGA-A8-A095,66.4455,110.2023,272.0056,97.1061
566,5d1d00c6-fcae-479e-ae1e-de76efd41d98,TCGA-BH-A0BW,51.3126,141.6857,8.3297,0.1659
567,5d688049-f271-40ef-813a-d37240ffe21c,TCGA-A8-A07F,49.8959,135.0119,170.8526,1504.1292
568,e68ebfd4-3688-4caa-9e38-7764f9258c30,TCGA-E2-A15T,53.5687,214.4985,552.2352,3.1737
569,a6a863d9-b39d-4965-b47f-79a1bcf3c976,TCGA-A1-A0SH,13.1058,305.0583,17.5453,55.1292
570,0807435a-e75e-4e04-8e45-ed0cd49a841a,TCGA-B6-A0IA,10.5001,53.8727,82.3004,77.8195
571,53886143-c1c6-40e9-88e6-e4e5e0271fc8,TCGA-A2-A3XX,27.6313,110.0853,0.5429,0.3945
572,858652b8-c4c2-41d8-be32-fdc88e1a7bb0,TCGA-BH-A1EN,1.7564,108.9425,26.6201,5.2102
573,baf1207d-7d1a-4cad-ba58-62c26be2415e,TCGA-AN-A0FL,,,,
574,298a1710-deb4-4064-a0f2-da32d43aa217,TCGA-C8-A12Y,12.2594,104.8307,76.6261,31.0385
575,3144f1fb-4342-4079-bfe8-940da4bfd88e,TCGA-E2-A14V,110.8288,1363.427,47.2261,25.4908
576,d5cab7f5-e4f1-40ee-a0c8-4c8004c1c9a0,TCGA-AN-A0FF,43.8144,93.5932,100.477,16.0748
577,c02699b5-580a-4d55-971e-f4692b2cce57,TCGA-A2-A3XW,7.6923,131.061,17.0044,2.3576
578,d7195183-9fe4-4b17-bcfd-9367d2e539ce,TCGA-B6-A0WT,,,,
579,f45210d3-9e66-4f5e-bef1-5ee5547cc893,TCGA-EW-A1PC,108.1745,202.2705,87.1893,2.2736
580,c72cb184-462d-4009-9cdb-848782ff8a76,TCGA-A2-A3XT,38.8131,21.9614,13.142,0.24
581,3b7b9c1e-a84c-47ed-983c-9e4b00cbf01a,TCGA-A7-A26F,,,,
582,b6c286c6-2755-419b-87d3-59c7feda9653,TCGA-C8-A138,10.1456,133.3035,9.7722,0.3686
583,7e1673f8-5758-4963-8804-d5e39f06205b,TCGA-C8-A12V,,,,
584,96f23d8a-be0f-4925-ba00-805dc293414c,TCGA-A2-A0ET,20.1915,175.5848,317.4692,36.1702
585,bf88ddf5-a6d4-498c-bf7f-db9bfabff72d,TCGA-A2-A0EO,10.4559,183.8788,85.8002,114.4209
586,c7d7a770-23c0-4310-ab48-1f6152dc2849,TCGA-D8-A1Y2,15.2232,125.4685,123.9589,1.5722
587,ecab16bc-28d5-4c3a-8735-3c785bd047c4,TCGA-BH-A1FB,0.847,124.9363,127.4003,9.0694
588,a412b374-4d25-491f-b76f-ddaa989acf59,TCGA-E9-A5UP,4.326,491.7043,226.8985,0.6336
589,632984bd-dc81-42b6-b024-476cfd0bb2ae,TCGA-D8-A1Y3,29.854,87.1136,50.6859,9.1808
590,a8b1f6e7-2bcf-460d-b1c6-1792a9801119,TCGA-E9-A1NF,14.2955,62.7682,199.5736,3.0406
591,86a18ae0-dfb1-49c3-b5c4-67ec331d6e40,TCGA-C8-A1HN,47.514,188.9283,496.9995,7.206
592,6f6e7356-3521-4674-8eec-ad01340d4b8e,TCGA-D8-A27G,24.0292,383.0471,79.2877,1.0296
593,2e538802-2a31-4774-89a8-c6e4381a887d,TCGA-A2-A1G0,,,,
594,db55d9d9-dd56-4ca9-b1f1-0d929697b280,TCGA-BH-A5J0,,,,
595,8a0ef221-8070-43fc-9d98-def90abe4871,TCGA-E2-A1B1,32.914,498.2559,15.5338,9.9487
596,602083f0-18d9-48b6-a529-31e165c54b37,TCGA-BH-A0HL,,,,
597,e8f3cc64-5e15-4f4d-b73e-5c9b250a664c,TCGA-AR-A255,33.8523,159.1255,215.8675,132.3626
598,f55dd73d-8c36-440b-84e5-9aae53107775,TCGA-EW-A1OW,46.8709,85.1151,0.3412,0.7546
599,67c8dc41-edcb-4563-96b3-3f93f9edcbe9,TCGA-GM-A5PV,2.7124,173.5482,279.4853,27.4288
600,f63722c1-a0bb-4bf9-8a10-1d76a8e1a0ba,TCGA-BH-A18M,6.1068,98.5447,44.3706,68.6831
601,a482fc4c-ff1d-46a0-a968-7df06422cc4b,TCGA-B6-A0WX,11.8019,62.1497,0.5849,1.1491
602,f6e1ec78-5ad9-4879-9b7e-262d17b166ad,TCGA-BH-A18R,109.7565,801.1391,18.4089,0.9148
603,f6ed684f-ee7a-496c-80d5-6eacd494d16a,TCGA-AO-A12B,11.8952,58.4345,569.9044,166.9544
604,4b54e06e-a280-4981-a4e1-9aea154341b4,TCGA-UL-AAZ6,15.5006,1869.9344,79.2196,3.7066
605,f7064d01-29d8-49a2-ad60-1e0c5f148f3e,TCGA-GM-A5PX,0.9609,152.0662,59.666,18.4184
606,e37ae674-a107-4eb3-94d8-b86b0035a9f7,TCGA-AC-A3HN,20.5139,188.7254,192.0681,7.1984
607,e98b69bc-766a-485f-b5e8-9166b8d457b3,TCGA-A8-A099,17.1422,227.9155,595.2444,83.1129
608,4bf50455-9ab7-4521-a791-089f66d3b877,TCGA-B6-A0RT,72.6796,50.2293,1.9933,2.2895
609,e9f4f373-37a5-48ad-a1a0-b0d47820111a,TCGA-AO-A0J6,49.1361,63.7574,2.3132,0.0164
610,ee554215-bea2-4268-aaf9-784e68cdb969,TCGA-BH-A1F8,20.48,100.9967,492.8404,1.6258
611,ea8dbc7a-54c6-469c-865e-f49d00b0223d,TCGA-D8-A73W,14.7421,105.0171,144.6953,0.3017
612,68177e92-4784-45d9-af14-4ce0c00eae74,TCGA-A8-A08J,25.1647,1912.2039,37.0823,7.0828
613,eafa45a4-2fd1-4fa3-860c-9d52ed382b7d,TCGA-E2-A15O,33.0692,98.5305,281.8953,49.8555
614,8159ff7b-89f4-411a-9b9c-491f1cb3eb34,TCGA-AC-A2BM,29.2258,62.4806,81.8762,54.8798
615,eb93df3d-9e25-4e4c-9a5d-350f296e5acf,TCGA-D8-A1X5,10.2955,792.6963,399.5163,4.2037
616,02bf5203-f9cd-4c5a-97b4-e5584dc22325,TCGA-AO-A0J8,17.7557,191.689,236.6468,51.2404
617,ebd1512a-4865-4193-97b3-f599d555759a,TCGA-AR-A1AM,4.5664,279.3818,59.9602,12.0686
618,ab34a9a2-d72d-4106-94fb-118844b1b60b,TCGA-A2-A0CQ,12.1024,85.8496,157.4015,34.9865
619,ec0ab947-9341-4fff-bda4-fdfb9434d508,TCGA-A7-A4SC,8.5216,407.2922,253.1915,1.5107
620,9f80649b-a249-4fb5-97ad-059a30e13fea,TCGA-BH-A0W7,22.8172,68.9896,25.2027,7.0023
621,ec6930e5-2d83-435a-9a57-a2c5c22caf02,TCGA-BH-A0EB,11.3781,113.0757,418.1503,22.5914
622,ec77a23d-84f5-47e4-bf2a-fa1c03baf3db,TCGA-E2-A15F,33.407,135.3947,471.4258,159.7434
623,f43d622f-eed5-4933-adc6-ae9ad1e33028,TCGA-E2-A1IN,6.0191,95.1826,251.9232,98.3351
624,eda6d2d5-4199-4f76-a45b-1d0401b4e54c,TCGA-AR-A1AR,74.9411,29.8932,11.9769,0.2854
625,3f834fa7-6d7b-4b85-98c0-5c55d55b6c95,TCGA-B6-A0IE,4.524,43.2538,31.2924,69.7933
626,ef1b3332-cd7f-41bb-a2d3-2538e7becc5c,TCGA-LL-A5YN,11.2714,180.2756,33.4498,3.9888
627,eff2360e-399a-4167-ab2b-798e27bef739,TCGA-E2-A107,36.7484,221.2689,164.8423,1.1339
628,7eea2b6e-771f-44c0-9350-38f45c8dbe87,TCGA-A7-A6VX,32.0567,130.6508,219.4548,0.7943
629,54883111-d475-4515-ba3f-fece8a71e79e,TCGA-A2-A1FW,82.1248,60.8349,507.6849,1.2085
630,96457ebf-ae88-41f4-97e5-cdc3163418aa,TCGA-BH-A0H0,30.2335,142.6436,185.9106,0.9056
631,f06f09f3-8133-4a92-ac86-fbe64295e0d8,TCGA-E9-A1ND,6.0609,41.8521,17.4765,3.7803
632,a076f135-be82-40fa-8516-285ed355c965,TCGA-AR-A2LN,3.4628,136.6153,68.1383,7.7258
633,f0d8a1fe-e313-44f1-99cc-b965cbeeff0e,TCGA-C8-A27B,136.5364,18.4885,2.8176,0.1109
634,a68a3361-48b4-4bd0-999d-b4cc3d43eb4a,TCGA-BH-A0HN,5.8503,160.4261,262.6343,12.3092
635,17c1d42c-cb84-4655-a4cd-b54bae17ecaf,TCGA-E2-A15K,24.7044,177.9385,386.3909,17.6084
636,30ec8b1f-28c4-4f46-8a1b-a8d51e558c7d,TCGA-BH-A18T,96.5596,115.1741,2.4523,0.1863
637,17d9e646-6ab3-40b3-a0bc-2c834d3c3213,TCGA-AR-A0U1,,,,
638,0f64edec-0f1f-4025-8a53-75f9534f7828,TCGA-BH-A0H9,0.1879,9.4657,5.3148,1.0885
639,189e1f27-7738-413a-a4d4-97d41d592a13,TCGA-A2-A3XV,7.7813,324.8096,0.0443,0.0827
640,18d35983-ea6a-4b70-a209-9bef37595956,TCGA-A2-A0SX,,,,
641,18eb4dfc-556f-4bf3-a411-4780209ed1e0,TCGA-BH-A0B3,,,,
642,195b6731-6ae6-416e-a345-0eb8874a0ca2,TCGA-AN-A0XO,,,,
643,9ad603dc-3fd0-44f5-ae4e-64eeb1ae8d6d,TCGA-AR-A0U2,128.3596,150.6821,114.4848,10.3665
644,197741de-a098-4f04-bb37-8ea8b3bb39bc,TCGA-B6-A0WS,26.9541,87.1243,231.4716,43.1898
645,bb8d42d3-ad65-4d88-ae1d-f9aadfc7962d,TCGA-AO-A1KS,80.7922,99.291,430.7235,256.5262
646,5ed024e8-d05e-4c65-9441-eda9930ccc82,TCGA-A7-A26G,60.9007,17.1879,1.2921,2.0639
647,9f93ea0a-1687-44e0-9e8a-eeb4097d471c,TCGA-A2-A0CZ,,,,
648,dd3bfb26-b534-4917-9c4d-9fe7b6477762,TCGA-E9-A1RI,8.7095,218.9877,57.0105,7.6661
649,2d4c778c-7f77-4f0a-8261-2086accf15fd,TCGA-AO-A03P,10.8855,101.0977,201.7226,22.9794
650,a06ff6ae-b0dd-4516-a75c-0db71694b46b,TCGA-LD-A7W5,,,,
651,b09643c2-ded5-4346-b3c5-90a48f88a02e,TCGA-E2-A1IJ,8.8585,187.855,112.2658,83.6033
652,64975923-d032-4182-8565-59fc37127d8d,TCGA-D8-A1XT,,,,
653,5b2a4f11-ca46-4974-9420-59b4820920bf,TCGA-AC-A62X,16.2062,94.6386,0.6522,0.0816
654,64f67506-f2df-4f0a-b7be-29b4949e986a,TCGA-A2-A04V,15.9983,121.6156,131.2651,1.2235
655,4d1bf9e6-5837-4aed-b568-92f014ed5a4b,TCGA-D8-A1JH,12.809,152.9591,200.1957,138.9138
656,029ce650-5e5a-4100-8596-cd94300e7ef5,TCGA-E2-A574,10.9276,48.7593,0.0923,0.0454
657,53ff5893-7d5e-4bcb-be9c-665fa34b7824,TCGA-EW-A1OY,31.7777,141.6321,346.2148,37.5985
658,ee14e049-b891-4dda-a730-8ce99bd93baf,TCGA-D8-A1XC,11.6264,52.2672,867.9675,116.1599
